Edition,Measure Name,State Name,Rank,Value
2004,Median Household Income,Michigan,,57023.0
2004,Median Household Income,Minnesota,,66904.0
2004,Median Household Income,Mississippi,,41452.0
2004,Median Household Income,Missouri,,55428.0
2004,Median Household Income,Montana,,43200.0
2004,Median Household Income,Nebraska,,55696.0
2004,Median Household Income,Nevada,,57229.0
2004,Median Household Income,New Hampshire,,70379.0
2004,Median Household Income,New Jersey,,70985.0
2004,Median Household Income,New Mexico,,44463.0
2004,Median Household Income,New York,,54194.0
2004,Median Household Income,North Carolina,,47216.0
2004,Median Household Income,North Dakota,,51182.0
2004,Median Household Income,Ohio,,55121.0
2004,Median Household Income,Oklahoma,,45472.0
2004,Median Household Income,Oregon,,52737.0
2004,Median Household Income,Pennsylvania,,54378.0
2004,Median Household Income,Rhode Island,,56630.0
2004,Median Household Income,South Carolina,,48736.0
2004,Median Household Income,South Dakota,,50057.0
2004,Median Household Income,Tennessee,,47525.0
2004,Median Household Income,Texas,,49739.0
2004,Median Household Income,Utah,,62410.0
2004,Median Household Income,Vermont,,54793.0
2004,Median Household Income,Virginia,,69386.0
2004,Median Household Income,Washington,,60172.0
2004,Median Household Income,West Virginia,,41497.0
2004,Median Household Income,Wisconsin,,58603.0
2004,Median Household Income,Wyoming,,53899.0
2004,Median Household Income,United States,,54865.0
2004,Median Household Income,District of Columbia,,57051.0
2004,Obesity,Alabama,50.0,28.4
2004,Obesity,Alaska,28.0,23.5
2004,Obesity,Arizona,10.0,20.1
2004,Obesity,Arkansas,43.0,25.2
2004,Obesity,California,27.0,23.2
2004,Obesity,Colorado,1.0,16.0
2004,Obesity,Connecticut,6.0,19.1
2004,Obesity,Delaware,35.0,24.0
2004,Obesity,Florida,8.0,19.9
2004,Obesity,Georgia,43.0,25.2
2004,Obesity,Hawaii,2.0,16.4
2004,Obesity,Idaho,22.0,21.8
2004,Obesity,Illinois,30.0,23.7
2004,Obesity,Indiana,47.0,26.0
2004,Obesity,Iowa,33.0,23.9
2004,Obesity,Kansas,24.0,22.6
2004,Obesity,Kentucky,46.0,25.6
2004,Obesity,Louisiana,40.0,24.8
2004,Obesity,Maine,8.0,19.9
2004,Obesity,Maryland,23.0,21.9
2004,Obesity,Massachusetts,3.0,16.8
2004,Obesity,Michigan,43.0,25.2
2004,Obesity,Minnesota,26.0,23.0
2004,Obesity,Mississippi,49.0,28.1
2004,Obesity,Missouri,29.0,23.6
2004,Obesity,Montana,5.0,18.8
2004,Obesity,Nebraska,33.0,23.9
2004,Obesity,Nevada,18.0,21.2
2004,Obesity,New Hampshire,13.0,20.2
2004,Obesity,New Jersey,10.0,20.1
2004,Obesity,New Mexico,13.0,20.2
2004,Obesity,New York,16.0,20.9
2004,Obesity,North Carolina,35.0,24.0
2004,Obesity,North Dakota,30.0,23.7
2004,Obesity,Ohio,41.0,24.9
2004,Obesity,Oklahoma,37.0,24.4
2004,Obesity,Oregon,19.0,21.5
2004,Obesity,Pennsylvania,32.0,23.8
2004,Obesity,Rhode Island,4.0,18.4
2004,Obesity,South Carolina,38.0,24.5
2004,Obesity,South Dakota,25.0,22.9
2004,Obesity,Tennessee,42.0,25.0
2004,Obesity,Texas,39.0,24.6
2004,Obesity,Utah,15.0,20.8
2004,Obesity,Vermont,7.0,19.6
2004,Obesity,Virginia,20.0,21.7
2004,Obesity,Washington,20.0,21.7
2004,Obesity,West Virginia,48.0,27.7
2004,Obesity,Wisconsin,16.0,20.9
2004,Obesity,Wyoming,10.0,20.1
2004,Obesity,United States,,22.9
2004,Obesity,District of Columbia,,20.3
2004,"Personal Income, Per Capita ",South Carolina,42.0,26684.0
2004,"Personal Income, Per Capita ",South Dakota,29.0,30431.0
2004,"Personal Income, Per Capita ",Tennessee,36.0,28992.0
2004,"Personal Income, Per Capita ",Texas,28.0,29586.0
2004,"Personal Income, Per Capita ",Utah,47.0,25835.0
2004,"Personal Income, Per Capita ",Vermont,24.0,31020.0
2004,"Personal Income, Per Capita ",Virginia,9.0,34979.0
2004,"Personal Income, Per Capita ",Washington,13.0,33852.0
2004,"Personal Income, Per Capita ",West Virginia,49.0,24917.0
2004,"Personal Income, Per Capita ",Wisconsin,21.0,31642.0
2004,"Personal Income, Per Capita ",Wyoming,14.0,33920.0
2004,"Personal Income, Per Capita ",United States,,32271.0
2004,"Personal Income, Per Capita ",District of Columbia,,47495.0
2004,"Personal Income, Per Capita ",Alabama,40.0,26729.0
2004,"Personal Income, Per Capita ",Alaska,16.0,33519.0
2004,"Personal Income, Per Capita ",Arizona,38.0,27831.0
2004,"Personal Income, Per Capita ",Arkansas,48.0,25434.0
2004,"Personal Income, Per Capita ",California,12.0,34977.0
2004,"Personal Income, Per Capita ",Colorado,8.0,35156.0
2004,"Personal Income, Per Capita ",Connecticut,1.0,43733.0
2004,"Personal Income, Per Capita ",Delaware,11.0,33852.0
2004,"Personal Income, Per Capita ",Florida,23.0,31283.0
2004,"Personal Income, Per Capita ",Georgia,34.0,29675.0
2004,"Personal Income, Per Capita ",Hawaii,22.0,31495.0
2004,"Personal Income, Per Capita ",Idaho,45.0,26451.0
2004,"Personal Income, Per Capita ",Illinois,10.0,34605.0
2004,"Personal Income, Per Capita ",Indiana,31.0,29573.0
2004,"Personal Income, Per Capita ",Iowa,35.0,29450.0
2004,"Personal Income, Per Capita ",Kansas,26.0,30824.0
2004,"Personal Income, Per Capita ",Kentucky,43.0,26299.0
2004,"Personal Income, Per Capita ",Louisiana,44.0,26701.0
2004,"Personal Income, Per Capita ",Maine,32.0,29930.0
2004,"Personal Income, Per Capita ",Maryland,4.0,38200.0
2004,"Personal Income, Per Capita ",Massachusetts,3.0,40098.0
2004,"Personal Income, Per Capita ",Michigan,19.0,31212.0
2004,"Personal Income, Per Capita ",Minnesota,7.0,35281.0
2004,"Personal Income, Per Capita ",Mississippi,50.0,23991.0
2004,"Personal Income, Per Capita ",Missouri,30.0,30185.0
2004,"Personal Income, Per Capita ",Montana,41.0,27000.0
2004,"Personal Income, Per Capita ",Nebraska,20.0,32126.0
2004,"Personal Income, Per Capita ",Nevada,18.0,32664.0
2004,"Personal Income, Per Capita ",New Hampshire,6.0,35682.0
2004,"Personal Income, Per Capita ",New Jersey,2.0,40532.0
2004,"Personal Income, Per Capita ",New Mexico,46.0,25748.0
2004,"Personal Income, Per Capita ",New York,5.0,36164.0
2004,"Personal Income, Per Capita ",North Carolina,37.0,28955.0
2004,"Personal Income, Per Capita ",North Dakota,33.0,29755.0
2004,"Personal Income, Per Capita ",Ohio,25.0,30659.0
2004,"Personal Income, Per Capita ",Oklahoma,39.0,26909.0
2004,"Personal Income, Per Capita ",Oregon,27.0,30564.0
2004,"Personal Income, Per Capita ",Pennsylvania,17.0,32322.0
2004,"Personal Income, Per Capita ",Rhode Island,15.0,33462.0
2004,Smoking,Alabama,39.0,25.3
2004,Smoking,Alaska,46.0,26.2
2004,Smoking,Arizona,15.0,20.8
2004,Smoking,Arkansas,34.0,24.8
2004,Smoking,California,2.0,16.8
2004,Smoking,Colorado,4.0,18.6
2004,Smoking,Connecticut,4.0,18.6
2004,Smoking,Delaware,22.0,21.9
2004,Smoking,Florida,32.0,23.9
2004,Smoking,Georgia,29.0,22.8
2004,Smoking,Hawaii,3.0,17.2
2004,Smoking,Idaho,6.0,19.0
2004,Smoking,Illinois,30.0,23.4
2004,Smoking,Indiana,44.0,26.1
2004,Smoking,Iowa,21.0,21.7
2004,Smoking,Kansas,13.0,20.4
2004,Smoking,Kentucky,50.0,30.8
2004,Smoking,Louisiana,47.0,26.5
2004,Smoking,Maine,31.0,23.7
2004,Smoking,Maryland,12.0,20.1
2004,Smoking,Massachusetts,7.0,19.1
2004,Smoking,Michigan,44.0,26.1
2004,Smoking,Minnesota,17.0,21.1
2004,Smoking,Mississippi,42.0,25.6
2004,Smoking,Missouri,48.0,27.2
2004,Smoking,Montana,11.0,20.0
2004,Smoking,Nebraska,18.0,21.2
2004,Smoking,Nevada,37.0,25.2
2004,Smoking,New Hampshire,18.0,21.2
2004,Smoking,New Jersey,8.0,19.4
2004,Smoking,New Mexico,23.0,22.0
2004,Smoking,New York,20.0,21.6
2004,Smoking,North Carolina,34.0,24.8
2004,Smoking,North Dakota,14.0,20.5
2004,Smoking,Ohio,37.0,25.2
2004,Smoking,Oklahoma,36.0,25.1
2004,Smoking,Oregon,16.0,20.9
2004,Smoking,Pennsylvania,40.0,25.4
2004,Smoking,Rhode Island,27.0,22.4
2004,Smoking,South Carolina,41.0,25.5
2004,Smoking,South Dakota,28.0,22.7
2004,Smoking,Tennessee,42.0,25.6
2004,Smoking,Texas,26.0,22.1
2004,Smoking,Utah,1.0,11.9
2004,Smoking,Vermont,9.0,19.5
2004,Smoking,Virginia,23.0,22.0
2004,Smoking,Washington,9.0,19.5
2004,Smoking,West Virginia,49.0,27.3
2004,Smoking,Wisconsin,23.0,22.0
2004,Smoking,Wyoming,33.0,24.6
2004,Smoking,United States,,22.0
2004,Smoking,District of Columbia,,22.0
2005,Air Pollution,Alabama,43.0,14.2
2005,Air Pollution,Alaska,4.0,6.3
2005,Air Pollution,Arizona,14.0,9.3
2005,Air Pollution,Arkansas,27.0,11.4
2005,Air Pollution,California,50.0,16.3
2005,Air Pollution,Colorado,11.0,8.2
2005,Air Pollution,Connecticut,38.0,13.2
2005,Air Pollution,Delaware,46.0,14.6
2005,Air Pollution,Florida,13.0,9.2
2005,Air Pollution,Georgia,48.0,14.9
2005,Air Pollution,Hawaii,1.0,5.2
2005,Air Pollution,Idaho,5.0,6.8
2005,Air Pollution,Illinois,45.0,14.4
2005,Air Pollution,Indiana,44.0,14.3
2005,Air Pollution,Iowa,22.0,10.6
2005,Air Pollution,Kansas,23.0,10.7
2005,Air Pollution,Kentucky,42.0,13.8
2005,Air Pollution,Louisiana,26.0,11.2
2005,Air Pollution,Maine,20.0,10.4
2005,Air Pollution,Maryland,37.0,13.1
2005,Air Pollution,Massachusetts,24.0,10.8
2005,Air Pollution,Michigan,39.0,13.4
2005,Air Pollution,Minnesota,12.0,9.0
2005,Air Pollution,Mississippi,30.0,12.2
2005,Air Pollution,Missouri,31.0,12.4
2005,Air Pollution,Montana,8.0,7.9
2005,Air Pollution,Nebraska,6.0,7.8
2005,Air Pollution,Nevada,14.0,9.3
2005,Air Pollution,New Hampshire,16.0,9.5
2005,Air Pollution,New Jersey,36.0,13.0
2005,Air Pollution,New Mexico,6.0,7.8
2005,Air Pollution,New York,32.0,12.6
2005,Air Pollution,North Carolina,34.0,12.8
2005,Air Pollution,North Dakota,3.0,5.6
2005,Air Pollution,Ohio,46.0,14.6
2005,Air Pollution,Oklahoma,19.0,10.1
2005,Air Pollution,Oregon,10.0,8.0
2005,Air Pollution,Pennsylvania,49.0,15.2
2005,Air Pollution,Rhode Island,25.0,11.0
2005,Air Pollution,South Carolina,33.0,12.7
2005,Air Pollution,South Dakota,8.0,7.9
2005,Air Pollution,Tennessee,40.0,13.5
2005,Air Pollution,Texas,29.0,11.6
2005,Air Pollution,Utah,27.0,11.4
2005,Air Pollution,Vermont,18.0,9.6
2005,Air Pollution,Virginia,34.0,12.8
2005,Air Pollution,Washington,16.0,9.5
2005,Air Pollution,West Virginia,41.0,13.7
2005,Air Pollution,Wisconsin,20.0,10.4
2005,Air Pollution,Wyoming,1.0,5.2
2005,Air Pollution,United States,,12.5
2005,Air Pollution,District of Columbia,,11.9
2005,Diabetes,Alabama,43.0,8.1
2005,Diabetes,Alaska,1.0,4.2
2005,Diabetes,Arizona,21.0,6.6
2005,Diabetes,Arkansas,27.0,7.1
2005,Diabetes,California,27.0,7.1
2005,Diabetes,Colorado,2.0,4.3
2005,Diabetes,Connecticut,9.0,6.0
2005,Diabetes,Delaware,25.0,7.0
2005,Diabetes,Florida,39.0,7.8
2005,Diabetes,Georgia,31.0,7.3
2005,Diabetes,Hawaii,36.0,7.6
2005,Diabetes,Idaho,13.0,6.1
2005,Diabetes,Illinois,9.0,6.0
2005,Diabetes,Indiana,36.0,7.7
2005,Diabetes,Iowa,15.0,6.4
2005,Diabetes,Kansas,18.0,6.5
2005,Diabetes,Kentucky,33.0,7.5
2005,Diabetes,Louisiana,44.0,8.3
2005,Diabetes,Maine,33.0,7.5
2005,Diabetes,Maryland,29.0,7.2
2005,Diabetes,Massachusetts,6.0,5.6
2005,Diabetes,Michigan,36.0,7.7
2005,Diabetes,Minnesota,3.0,5.0
2005,Diabetes,Mississippi,48.0,9.6
2005,Diabetes,Missouri,31.0,7.3
2005,Diabetes,Montana,9.0,6.0
2005,Diabetes,Nebraska,14.0,6.3
2005,Diabetes,Nevada,15.0,6.4
2005,Diabetes,New Hampshire,18.0,6.5
2005,Diabetes,New Jersey,24.0,6.8
2005,Diabetes,New Mexico,18.0,6.5
2005,Diabetes,New York,33.0,7.5
2005,Diabetes,North Carolina,46.0,8.4
2005,Diabetes,North Dakota,8.0,5.9
2005,Diabetes,Ohio,39.0,7.8
2005,Diabetes,Oklahoma,42.0,8.0
2005,Diabetes,Oregon,21.0,6.6
2005,Diabetes,Pennsylvania,39.0,7.8
2005,Diabetes,Rhode Island,29.0,7.2
2005,Diabetes,South Carolina,44.0,8.3
2005,Diabetes,South Dakota,21.0,6.6
2005,Diabetes,Tennessee,46.0,8.4
2005,Diabetes,Texas,36.0,7.7
2005,Diabetes,Utah,4.0,5.1
2005,Diabetes,Vermont,5.0,5.3
2005,Diabetes,Virginia,25.0,7.0
2005,Diabetes,Washington,15.0,6.4
2005,Diabetes,West Virginia,49.0,10.9
2005,Diabetes,Wisconsin,7.0,5.7
2005,Diabetes,Wyoming,9.0,6.0
2005,Diabetes,United States,,7.0
2005,Diabetes,District of Columbia,,8.3
2005,Income Inequity,Alabama,46.0,0.483
2005,Income Inequity,Alaska,3.0,0.414
2005,Income Inequity,Arizona,50.0,0.494
2005,Income Inequity,Arkansas,42.0,0.475
2005,Income Inequity,California,35.0,0.463
2005,Income Inequity,Colorado,23.0,0.444
2005,Income Inequity,Connecticut,38.0,0.469
2005,Income Inequity,Delaware,5.0,0.418
2005,Income Inequity,Florida,40.0,0.473
2005,Income Inequity,Georgia,10.0,0.426
2005,Income Inequity,Hawaii,28.0,0.452
2005,Income Inequity,Idaho,5.0,0.418
2005,Income Inequity,Illinois,33.0,0.459
2005,Income Inequity,Indiana,16.0,0.436
2005,Income Inequity,Iowa,4.0,0.416
2005,Income Inequity,Kansas,20.0,0.442
2005,Income Inequity,Kentucky,35.0,0.463
2005,Income Inequity,Louisiana,34.0,0.462
2005,Income Inequity,Maine,14.0,0.434
2005,Income Inequity,Maryland,45.0,0.478
2005,Income Inequity,Massachusetts,48.0,0.485
2005,Income Inequity,Michigan,25.0,0.448
2005,Income Inequity,Minnesota,24.0,0.445
2005,Income Inequity,Mississippi,38.0,0.469
2005,Income Inequity,Missouri,11.0,0.4270000000000001
2005,Income Inequity,Montana,21.0,0.443
2005,Income Inequity,Nebraska,30.0,0.453
2005,Income Inequity,Nevada,28.0,0.452
2005,Income Inequity,New Hampshire,14.0,0.434
2005,Income Inequity,New Jersey,41.0,0.474
2005,Income Inequity,New Mexico,43.0,0.476
2005,Income Inequity,New York,49.0,0.493
2005,Income Inequity,North Carolina,43.0,0.476
2005,Income Inequity,North Dakota,1.0,0.397
2005,Income Inequity,Ohio,26.0,0.45
2005,Income Inequity,Oklahoma,13.0,0.4320000000000001
2005,Income Inequity,Oregon,18.0,0.438
2005,Income Inequity,Pennsylvania,32.0,0.456
2005,Income Inequity,Rhode Island,37.0,0.464
2005,Income Inequity,South Carolina,21.0,0.443
2005,Income Inequity,South Dakota,30.0,0.453
2005,Income Inequity,Tennessee,17.0,0.4370000000000001
2005,Income Inequity,Texas,46.0,0.483
2005,Income Inequity,Utah,8.0,0.421
2005,Income Inequity,Vermont,19.0,0.441
2005,Income Inequity,Virginia,12.0,0.43
2005,Income Inequity,Washington,9.0,0.425
2005,Income Inequity,West Virginia,27.0,0.451
2005,Income Inequity,Wisconsin,7.0,0.42
2005,Income Inequity,Wyoming,1.0,0.397
2005,Income Inequity,United States,,0.464
2005,Income Inequity,District of Columbia,,0.524
2005,Median Household Income,Alabama,,45172.0
2005,Median Household Income,Alaska,,67906.0
2005,Median Household Income,Arizona,,54073.0
2005,Median Household Income,Arkansas,,43144.0
2005,Median Household Income,California,,60702.0
2005,Median Household Income,Colorado,,62755.0
2005,Median Household Income,Connecticut,,67951.0
2005,Median Household Income,Delaware,,59256.0
2005,Median Household Income,Florida,,49989.0
2005,Median Household Income,Georgia,,50543.0
2005,Median Household Income,Hawaii,,69360.0
2005,Median Household Income,Idaho,,54704.0
2005,Median Household Income,Illinois,,56824.0
2005,Median Household Income,Indiana,,52202.0
2005,Median Household Income,Iowa,,53511.0
2005,Median Household Income,Kansas,,50644.0
2005,Median Household Income,Kentucky,,43916.0
2005,Median Household Income,Louisiana,,44926.0
2005,Median Household Income,Maine,,50968.0
2005,Median Household Income,Maryland,,70422.0
2005,Median Household Income,Massachusetts,,64152.0
2005,Median Household Income,Michigan,,52112.0
2005,Median Household Income,Minnesota,,69190.0
2005,Median Household Income,Mississippi,,42861.0
2005,Median Household Income,Missouri,,51965.0
2005,Median Household Income,Montana,,41876.0
2005,Median Household Income,Nebraska,,53999.0
2005,Median Household Income,Nevada,,58214.0
2005,Median Household Income,New Hampshire,,70066.0
2005,Median Household Income,New Jersey,,68167.0
2005,Median Household Income,New Mexico,,48789.0
2005,Median Household Income,New York,,55063.0
2005,Median Household Income,North Carolina,,49623.0
2005,Median Household Income,North Dakota,,48368.0
2005,Median Household Income,Ohio,,53097.0
2005,Median Household Income,Oklahoma,,48853.0
2005,Median Household Income,Oregon,,50555.0
2005,Median Household Income,Pennsylvania,,54393.0
2005,Median Household Income,Rhode Island,,59115.0
2005,Median Household Income,South Carolina,,47715.0
2005,Median Household Income,South Dakota,,50695.0
2005,Median Household Income,Tennessee,,46952.0
2005,Median Household Income,Texas,,51052.0
2005,Median Household Income,Utah,,62736.0
2005,Median Household Income,Vermont,,58368.0
2005,Median Household Income,Virginia,,63069.0
2005,Median Household Income,Washington,,61566.0
2005,Median Household Income,West Virginia,,41157.0
2005,Median Household Income,Wisconsin,,56398.0
2005,Median Household Income,Wyoming,,55985.0
2005,Median Household Income,United States,,54674.0
2005,Median Household Income,District of Columbia,,53585.0
2005,Obesity,Alabama,49.0,28.8
2005,Obesity,Alaska,30.0,23.7
2005,Obesity,Arizona,13.0,21.2
2005,Obesity,Arkansas,45.0,26.1
2005,Obesity,California,19.0,22.2
2005,Obesity,Colorado,2.0,16.8
2005,Obesity,Connecticut,6.0,19.7
2005,Obesity,Delaware,11.0,21.1
2005,Obesity,Florida,22.0,22.9
2005,Obesity,Georgia,36.0,24.7
2005,Obesity,Hawaii,1.0,16.4
2005,Obesity,Idaho,9.0,20.8
2005,Obesity,Illinois,23.0,23.0
2005,Obesity,Indiana,42.0,25.5
2005,Obesity,Iowa,29.0,23.5
2005,Obesity,Kansas,25.0,23.2
2005,Obesity,Kentucky,43.0,25.8
2005,Obesity,Louisiana,46.0,26.9
2005,Obesity,Maine,28.0,23.4
2005,Obesity,Maryland,32.0,23.9
2005,Obesity,Massachusetts,3.0,18.4
2005,Obesity,Michigan,41.0,25.4
2005,Obesity,Minnesota,21.0,22.6
2005,Obesity,Mississippi,50.0,29.5
2005,Obesity,Missouri,37.0,24.9
2005,Obesity,Montana,6.0,19.7
2005,Obesity,Nebraska,25.0,23.2
2005,Obesity,Nevada,11.0,21.1
2005,Obesity,New Hampshire,16.0,21.6
2005,Obesity,New Jersey,17.0,21.9
2005,Obesity,New Mexico,15.0,21.5
2005,Obesity,New York,18.0,22.1
2005,Obesity,North Carolina,33.0,24.2
2005,Obesity,North Dakota,35.0,24.6
2005,Obesity,Ohio,40.0,25.3
2005,Obesity,Oklahoma,37.0,24.9
2005,Obesity,Oregon,13.0,21.2
2005,Obesity,Pennsylvania,34.0,24.3
2005,Obesity,Rhode Island,5.0,19.0
2005,Obesity,South Carolina,39.0,25.1
2005,Obesity,South Dakota,31.0,23.8
2005,Obesity,Tennessee,47.0,27.2
2005,Obesity,Texas,43.0,25.8
2005,Obesity,Utah,8.0,20.4
2005,Obesity,Vermont,4.0,18.7
2005,Obesity,Virginia,24.0,23.1
2005,Obesity,Washington,19.0,22.2
2005,Obesity,West Virginia,48.0,27.6
2005,Obesity,Wisconsin,25.0,23.2
2005,Obesity,Wyoming,9.0,20.8
2005,Obesity,United States,,23.2
2005,Obesity,District of Columbia,,22.5
2005,"Personal Income, Per Capita ",South Dakota,27.0,32144.0
2005,"Personal Income, Per Capita ",Tennessee,35.0,30246.0
2005,"Personal Income, Per Capita ",Texas,26.0,31082.0
2005,"Personal Income, Per Capita ",Utah,47.0,26837.0
2005,"Personal Income, Per Capita ",Vermont,21.0,32729.0
2005,"Personal Income, Per Capita ",Virginia,8.0,36842.0
2005,"Personal Income, Per Capita ",Washington,12.0,35959.0
2005,"Personal Income, Per Capita ",West Virginia,49.0,25785.0
2005,"Personal Income, Per Capita ",Wisconsin,23.0,32721.0
2005,"Personal Income, Per Capita ",Wyoming,13.0,36261.0
2005,"Personal Income, Per Capita ",United States,,33881.0
2005,"Personal Income, Per Capita ",District of Columbia,,51433.0
2005,"Personal Income, Per Capita ",Alabama,40.0,28370.0
2005,"Personal Income, Per Capita ",Alaska,17.0,34867.0
2005,"Personal Income, Per Capita ",Arizona,38.0,29522.0
2005,"Personal Income, Per Capita ",Arkansas,48.0,26846.0
2005,"Personal Income, Per Capita ",California,10.0,36904.0
2005,"Personal Income, Per Capita ",Colorado,9.0,36652.0
2005,"Personal Income, Per Capita ",Connecticut,1.0,46427.0
2005,"Personal Income, Per Capita ",Delaware,11.0,35712.0
2005,"Personal Income, Per Capita ",Florida,20.0,33540.0
2005,"Personal Income, Per Capita ",Georgia,34.0,30629.0
2005,"Personal Income, Per Capita ",Hawaii,19.0,33753.0
2005,"Personal Income, Per Capita ",Idaho,42.0,28425.0
2005,"Personal Income, Per Capita ",Illinois,14.0,36015.0
2005,"Personal Income, Per Capita ",Indiana,33.0,30627.0
2005,"Personal Income, Per Capita ",Iowa,29.0,31689.0
2005,"Personal Income, Per Capita ",Kansas,25.0,31922.0
2005,"Personal Income, Per Capita ",Kentucky,45.0,27436.0
2005,"Personal Income, Per Capita ",Louisiana,43.0,28057.0
2005,"Personal Income, Per Capita ",Maine,32.0,31466.0
2005,"Personal Income, Per Capita ",Maryland,4.0,40598.0
2005,"Personal Income, Per Capita ",Massachusetts,3.0,42032.0
2005,"Personal Income, Per Capita ",Michigan,24.0,31653.0
2005,"Personal Income, Per Capita ",Minnesota,7.0,37069.0
2005,"Personal Income, Per Capita ",Mississippi,50.0,25157.0
2005,"Personal Income, Per Capita ",Missouri,31.0,31348.0
2005,"Personal Income, Per Capita ",Montana,41.0,28616.0
2005,"Personal Income, Per Capita ",Nebraska,22.0,33265.0
2005,"Personal Income, Per Capita ",Nevada,15.0,35277.0
2005,"Personal Income, Per Capita ",New Hampshire,6.0,37591.0
2005,"Personal Income, Per Capita ",New Jersey,2.0,42451.0
2005,"Personal Income, Per Capita ",New Mexico,46.0,27263.0
2005,"Personal Income, Per Capita ",New York,5.0,38404.0
2005,"Personal Income, Per Capita ",North Carolina,36.0,30557.0
2005,"Personal Income, Per Capita ",North Dakota,37.0,30334.0
2005,"Personal Income, Per Capita ",Ohio,28.0,31563.0
2005,"Personal Income, Per Capita ",Oklahoma,39.0,28789.0
2005,"Personal Income, Per Capita ",Oregon,30.0,31622.0
2005,"Personal Income, Per Capita ",Pennsylvania,18.0,33708.0
2005,"Personal Income, Per Capita ",Rhode Island,16.0,35079.0
2005,"Personal Income, Per Capita ",South Carolina,44.0,27903.0
2005,Smoking,Alabama,43.0,24.9
2005,Smoking,Alaska,42.0,24.8
2005,Smoking,Arizona,6.0,18.5
2005,Smoking,Arkansas,45.0,25.6
2005,Smoking,California,2.0,14.8
2005,Smoking,Colorado,14.0,20.0
2005,Smoking,Connecticut,5.0,18.1
2005,Smoking,Delaware,40.0,24.4
2005,Smoking,Florida,18.0,20.2
2005,Smoking,Georgia,14.0,20.0
2005,Smoking,Hawaii,3.0,17.2
2005,Smoking,Idaho,4.0,17.4
2005,Smoking,Illinois,32.0,22.2
2005,Smoking,Indiana,43.0,24.9
2005,Smoking,Iowa,25.0,20.8
2005,Smoking,Kansas,11.0,19.8
2005,Smoking,Kentucky,50.0,27.5
2005,Smoking,Louisiana,37.0,23.5
2005,Smoking,Maine,27.0,21.0
2005,Smoking,Maryland,10.0,19.5
2005,Smoking,Massachusetts,6.0,18.5
2005,Smoking,Michigan,36.0,23.3
2005,Smoking,Minnesota,24.0,20.7
2005,Smoking,Mississippi,41.0,24.5
2005,Smoking,Missouri,38.0,24.1
2005,Smoking,Montana,22.0,20.4
2005,Smoking,Nebraska,19.0,20.3
2005,Smoking,Nevada,35.0,23.2
2005,Smoking,New Hampshire,29.0,21.7
2005,Smoking,New Jersey,8.0,18.8
2005,Smoking,New Mexico,19.0,20.3
2005,Smoking,New York,12.0,19.9
2005,Smoking,North Carolina,34.0,23.1
2005,Smoking,North Dakota,12.0,19.9
2005,Smoking,Ohio,46.0,25.9
2005,Smoking,Oklahoma,47.0,26.1
2005,Smoking,Oregon,14.0,20.0
2005,Smoking,Pennsylvania,33.0,22.7
2005,Smoking,Rhode Island,28.0,21.3
2005,Smoking,South Carolina,39.0,24.3
2005,Smoking,South Dakota,19.0,20.3
2005,Smoking,Tennessee,48.0,26.2
2005,Smoking,Texas,23.0,20.5
2005,Smoking,Utah,1.0,10.5
2005,Smoking,Vermont,14.0,20.0
2005,Smoking,Virginia,25.0,20.8
2005,Smoking,Washington,9.0,19.2
2005,Smoking,West Virginia,49.0,26.9
2005,Smoking,Wisconsin,31.0,21.9
2005,Smoking,Wyoming,29.0,21.7
2005,Smoking,United States,,20.9
2005,Smoking,District of Columbia,,20.9
2006,Air Pollution,Alabama,43.0,14.2
2006,Air Pollution,Alaska,4.0,6.8
2006,Air Pollution,Arizona,17.0,9.6
2006,Air Pollution,Arkansas,27.0,11.7
2006,Air Pollution,California,50.0,16.0
2006,Air Pollution,Colorado,8.0,8.0
2006,Air Pollution,Connecticut,38.0,13.3
2006,Air Pollution,Delaware,48.0,14.9
2006,Air Pollution,Florida,14.0,9.4
2006,Air Pollution,Georgia,46.0,14.7
2006,Air Pollution,Hawaii,1.0,4.9
2006,Air Pollution,Idaho,5.0,7.1
2006,Air Pollution,Illinois,47.0,14.8
2006,Air Pollution,Indiana,45.0,14.6
2006,Air Pollution,Iowa,23.0,10.8
2006,Air Pollution,Kansas,22.0,10.7
2006,Air Pollution,Kentucky,41.0,13.8
2006,Air Pollution,Louisiana,29.0,11.8
2006,Air Pollution,Maine,20.0,10.3
2006,Air Pollution,Maryland,37.0,13.2
2006,Air Pollution,Massachusetts,25.0,10.9
2006,Air Pollution,Michigan,39.0,13.4
2006,Air Pollution,Minnesota,12.0,8.8
2006,Air Pollution,Mississippi,30.0,12.2
2006,Air Pollution,Missouri,32.0,12.5
2006,Air Pollution,Montana,8.0,8.0
2006,Air Pollution,Nebraska,10.0,8.1
2006,Air Pollution,Nevada,13.0,9.3
2006,Air Pollution,New Hampshire,14.0,9.4
2006,Air Pollution,New Jersey,36.0,13.0
2006,Air Pollution,New Mexico,6.0,7.3
2006,Air Pollution,New York,31.0,12.4
2006,Air Pollution,North Carolina,34.0,12.8
2006,Air Pollution,North Dakota,3.0,5.5
2006,Air Pollution,Ohio,44.0,14.3
2006,Air Pollution,Oklahoma,19.0,10.0
2006,Air Pollution,Oregon,11.0,8.2
2006,Air Pollution,Pennsylvania,48.0,14.9
2006,Air Pollution,Rhode Island,23.0,10.8
2006,Air Pollution,South Carolina,34.0,12.8
